loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,fico_score,month_of_year,ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,month_since_earliest_cr_line,ratio_pub_rec_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,charged_off
12000.0,60,13.11,273.72,8,9,1,38000.0,2,2012-04-01,3,17.94,7,0.0,8624.0,64.4,9,1,0,0,0,722.0,3,0.3157894736842105,0.7777777777777778,103,0.0,0.0,-1.0,0
9750.0,36,13.67,331.68,9,6,1,20323.08,2,2012-04-01,4,24.62,9,0.0,7317.0,68.4,19,1,0,0,0,677.0,3,0.47975011661618217,0.47368421052631576,66,0.0,0.0,-1.0,0
14825.0,36,14.65,511.38,11,1,1,30000.0,0,2012-04-01,0,24.1,6,0.0,8705.0,73.2,17,1,0,0,0,682.0,3,0.49416666666666664,0.35294117647058826,85,0.0,0.0,-1.0,0
10200.0,36,6.03,310.45,0,6,0,72000.0,1,2012-04-01,2,17.21,13,0.0,6838.0,17.8,52,1,0,1,0,792.0,3,0.14166666666666666,0.25,154,0.0,0.0,-1.0,0
12000.0,36,14.65,413.94,11,10,1,80000.0,1,2012-04-01,0,11.11,11,0.0,7870.0,76.4,15,1,0,0,0,667.0,3,0.15,0.7333333333333333,185,0.0,0.0,-1.0,0
4500.0,36,9.76,144.7,5,10,0,150000.0,1,2012-04-01,2,11.56,9,0.0,12524.0,48.7,25,1,0,5,0,707.0,3,0.03,0.36,188,0.0,0.0,-1.0,0
10000.0,36,10.74,326.16,6,4,0,52000.0,1,2012-04-01,2,18.58,11,0.0,5162.0,49.2,18,1,0,1,0,702.0,3,0.19230769230769232,0.6111111111111112,112,0.0,0.0,-1.0,0
25000.0,36,13.11,843.68,8,3,1,65000.0,2,2012-04-01,0,11.77,8,0.0,24589.0,80.9,22,1,0,0,0,707.0,3,0.38461538461538464,0.36363636363636365,106,0.0,0.0,-1.0,0
7600.0,36,13.11,256.48,8,10,1,71800.0,1,2012-04-01,0,5.85,8,0.0,12464.0,69.2,15,1,0,0,0,682.0,3,0.10584958217270195,0.5333333333333333,236,0.0,0.0,-1.0,0
9350.0,36,13.67,318.07,9,0,0,69000.0,2,2012-04-01,0,4.83,11,0.0,7296.0,64.6,27,1,0,3,0,697.0,3,0.1355072463768116,0.4074074074074074,144,0.0,0.0,-1.0,1
10000.0,36,6.03,304.36,0,2,0,41600.0,2,2012-04-01,0,6.15,7,0.0,5339.0,36.8,17,1,0,5,0,762.0,3,0.2403846153846154,0.4117647058823529,127,0.0,0.0,-1.0,0
9600.0,36,8.9,304.84,4,7,0,64000.0,0,2012-04-01,0,4.29,9,0.0,10605.0,34.0,15,1,0,1,0,717.0,3,0.15,0.6,114,0.0,0.0,-1.0,0
20000.0,36,18.55,728.58,18,3,1,63000.0,1,2012-04-01,4,12.71,21,0.0,17532.0,80.6,33,1,0,0,0,672.0,3,0.31746031746031744,0.6363636363636364,130,0.0,0.0,-1.0,0
25575.0,36,8.9,812.09,4,8,0,56000.0,1,2012-04-01,5,9.39,17,0.0,7199.0,15.3,30,1,0,1,0,742.0,3,0.45669642857142856,0.5666666666666667,74,0.0,0.0,-1.0,1
12500.0,36,6.62,383.8,1,6,0,88529.0,0,2012-04-01,4,4.09,9,0.0,12949.0,43.5,18,1,0,3,0,747.0,3,0.1411966700177343,0.5,299,0.0,0.0,-1.0,0
14400.0,36,13.67,489.86,9,10,0,75000.0,0,2012-04-01,0,14.7,9,1.0,11804.0,43.1,20,1,0,0,1,697.0,3,0.192,0.45,132,0.007575757575757576,0.007575757575757576,1.0,0
30000.0,36,6.62,921.11,1,10,0,82000.0,2,2012-04-01,0,0.37,6,0.0,2150.0,5.9,29,1,0,10,0,812.0,3,0.36585365853658536,0.20689655172413793,270,0.0,0.0,-1.0,0
9000.0,36,15.31,313.36,12,10,1,45000.0,1,2012-04-01,4,24.96,6,0.0,19032.0,87.7,22,1,0,0,0,682.0,3,0.2,0.2727272727272727,198,0.0,0.0,-1.0,0
5050.0,36,15.31,175.83,12,5,0,29000.0,2,2012-04-01,4,20.48,9,0.0,15543.0,90.4,15,1,0,0,0,687.0,3,0.17413793103448275,0.6,59,0.0,0.0,-1.0,1
12000.0,36,13.67,408.22,9,7,1,38000.0,1,2012-04-01,0,13.58,6,0.0,11793.0,70.6,10,1,0,0,0,697.0,3,0.3157894736842105,0.6,108,0.0,0.0,-1.0,0
12000.0,36,14.65,413.94,11,3,1,42000.0,0,2012-04-01,0,15.46,11,0.0,14000.0,64.5,13,1,0,0,0,667.0,3,0.2857142857142857,0.8461538461538461,76,0.0,0.0,-1.0,0
3000.0,36,16.29,105.91,14,8,1,57000.0,0,2012-04-01,8,17.87,12,0.0,16234.0,52.7,13,1,0,0,0,662.0,3,0.05263157894736842,0.9230769230769231,134,0.0,0.0,-1.0,0
8700.0,60,21.97,240.14,24,5,0,120000.0,2,2012-04-01,0,9.07,7,0.0,4106.0,83.8,16,1,0,1,0,662.0,3,0.0725,0.4375,144,0.0,0.0,-1.0,1
35000.0,60,18.25,893.54,17,3,0,140000.0,2,2012-04-01,2,8.96,14,0.0,13950.0,18.6,47,1,0,8,0,732.0,3,0.25,0.2978723404255319,195,0.0,0.0,-1.0,0
10000.0,36,7.9,312.91,3,2,0,87500.0,0,2012-04-01,5,26.89,7,0.0,13754.0,70.5,27,1,0,0,0,732.0,3,0.11428571428571428,0.25925925925925924,141,0.0,0.0,-1.0,0
8000.0,36,14.65,275.96,11,5,0,72000.0,2,2012-04-01,0,18.42,13,0.0,11095.0,78.1,26,1,0,2,0,672.0,3,0.1111111111111111,0.5,198,0.0,0.0,-1.0,1
30000.0,36,19.22,1103.03,19,3,1,90000.0,2,2012-04-01,1,16.9,7,0.0,6466.0,85.1,32,1,0,7,0,692.0,3,0.3333333333333333,0.21875,265,0.0,0.0,-1.0,0
16800.0,60,18.25,428.9,17,6,1,38000.0,2,2012-04-01,0,18.01,9,0.0,11909.0,60.8,15,1,0,0,0,697.0,3,0.4421052631578947,0.6,175,0.0,0.0,-1.0,0
12000.0,36,13.67,408.22,9,0,1,78000.0,1,2012-04-01,0,14.86,9,0.0,12054.0,61.4,29,1,0,0,0,692.0,3,0.15384615384615385,0.3103448275862069,240,0.0,0.0,-1.0,0
4200.0,36,14.65,144.88,11,0,1,30000.0,1,2012-04-01,0,5.4,5,0.0,2984.0,76.5,6,1,0,0,0,667.0,3,0.14,0.8333333333333334,73,0.0,0.0,-1.0,0
4000.0,36,7.9,125.17,3,6,1,43000.0,0,2012-04-01,0,22.24,13,0.0,5528.0,51.2,17,1,0,0,0,707.0,3,0.09302325581395349,0.7647058823529411,104,0.0,0.0,-1.0,1
3600.0,36,16.29,127.09,14,4,1,23000.0,1,2012-04-01,0,6.54,5,0.0,5557.0,74.1,6,1,0,0,0,667.0,3,0.1565217391304348,0.8333333333333334,92,0.0,0.0,-1.0,0
2300.0,36,13.99,78.6,10,0,1,23760.0,0,2012-04-01,3,19.14,9,0.0,1684.0,43.2,13,1,0,0,0,697.0,3,0.0968013468013468,0.6923076923076923,48,0.0,0.0,-1.0,0
15000.0,36,13.11,506.21,8,10,1,89000.0,2,2012-04-01,0,11.22,10,0.0,10949.0,61.2,26,1,0,0,0,697.0,3,0.16853932584269662,0.38461538461538464,123,0.0,0.0,-1.0,0
13900.0,36,10.74,453.36,6,6,1,35000.0,1,2012-04-01,4,14.8,6,0.0,15238.0,70.5,12,1,0,0,0,707.0,3,0.39714285714285713,0.5,255,0.0,0.0,-1.0,0
13800.0,60,19.22,359.66,19,3,1,52000.0,2,2012-04-01,10,21.16,9,1.0,12668.0,47.1,25,1,0,1,1,692.0,3,0.2653846153846154,0.36,303,0.0033003300330033004,0.0033003300330033004,1.0,1
8000.0,36,9.76,257.24,5,2,1,54000.0,1,2012-04-01,4,12.22,9,0.0,14234.0,65.9,24,1,0,0,0,712.0,3,0.14814814814814814,0.375,472,0.0,0.0,-1.0,0
10000.0,36,13.99,341.73,10,10,1,50000.0,2,2012-04-01,0,3.5,7,0.0,5313.0,63.2,26,1,0,1,0,672.0,3,0.2,0.2692307692307692,207,0.0,0.0,-1.0,1
5000.0,36,10.74,163.08,6,1,2,42000.0,0,2012-04-01,0,17.23,13,0.0,4578.0,43.2,30,1,0,1,0,692.0,3,0.11904761904761904,0.43333333333333335,148,0.0,0.0,-1.0,0
2000.0,36,7.9,62.59,3,2,1,26000.0,0,2012-04-01,0,19.62,17,0.0,544.0,8.2,23,1,0,0,0,717.0,3,0.07692307692307693,0.7391304347826086,63,0.0,0.0,-1.0,0
4500.0,36,7.9,140.81,3,10,0,40000.0,0,2012-04-01,0,12.78,9,0.0,15466.0,65.9,17,1,0,1,0,722.0,3,0.1125,0.5294117647058824,170,0.0,0.0,-1.0,0
18225.0,60,14.65,430.24,11,3,1,37000.0,2,2012-04-01,1,17.58,10,0.0,3554.0,55.5,14,1,0,0,0,712.0,3,0.4925675675675676,0.7142857142857143,102,0.0,0.0,-1.0,0
15000.0,36,13.99,512.6,10,8,1,75000.0,1,2012-04-01,5,4.19,11,0.0,7966.0,68.7,13,1,0,0,0,682.0,3,0.2,0.8461538461538461,123,0.0,0.0,-1.0,0
4250.0,36,6.62,130.5,1,3,1,42999.0,0,2012-04-01,0,10.02,6,0.0,2216.0,52.8,11,1,0,0,0,732.0,3,0.09883950789553246,0.5454545454545454,103,0.0,0.0,-1.0,0
6400.0,36,12.12,212.94,7,3,1,60000.0,1,2012-04-01,4,20.74,14,0.0,10664.0,55.5,22,1,0,0,0,697.0,3,0.10666666666666667,0.6363636363636364,125,0.0,0.0,-1.0,0
10000.0,36,6.62,307.04,1,10,0,148000.0,0,2012-04-01,0,9.12,9,0.0,11926.0,24.2,18,1,0,4,0,762.0,3,0.06756756756756757,0.5,341,0.0,0.0,-1.0,0
7200.0,36,17.27,257.67,15,8,0,60000.0,1,2012-04-01,0,10.0,38,0.0,4682.0,15.7,62,1,0,2,0,722.0,3,0.12,0.6129032258064516,159,0.0,0.0,-1.0,0
30000.0,36,17.99,1084.43,16,8,0,105000.0,2,2012-04-01,6,7.91,9,0.0,38446.0,72.8,42,1,0,19,0,702.0,3,0.2857142857142857,0.21428571428571427,194,0.0,0.0,-1.0,0
10000.0,36,17.99,361.48,16,2,1,79040.0,2,2012-04-01,1,18.51,6,0.0,4931.0,82.2,18,1,0,0,0,662.0,3,0.12651821862348178,0.3333333333333333,110,0.0,0.0,-1.0,0
4400.0,36,10.74,143.51,6,10,0,41000.0,1,2012-04-01,1,7.61,4,0.0,2074.0,49.4,6,1,0,0,0,702.0,3,0.1073170731707317,0.6666666666666666,151,0.0,0.0,-1.0,1
22275.0,60,15.31,533.56,12,10,1,93000.0,2,2012-04-01,4,19.41,17,0.0,30960.0,42.2,34,1,0,2,0,732.0,3,0.23951612903225805,0.5,195,0.0,0.0,-1.0,0
2100.0,36,14.65,72.44,11,3,1,24000.0,0,2012-04-01,0,8.35,4,0.0,1152.0,54.9,7,1,0,0,0,682.0,3,0.0875,0.5714285714285714,114,0.0,0.0,-1.0,0
7500.0,60,9.76,158.47,5,3,0,69000.0,2,2012-04-01,3,18.32,12,0.0,19884.0,23.1,34,1,0,4,0,777.0,3,0.10869565217391304,0.35294117647058826,261,0.0,0.0,-1.0,0
4375.0,36,10.74,142.7,6,10,0,35000.0,2,2012-04-01,0,29.52,6,0.0,16978.0,97.6,22,1,0,2,0,737.0,3,0.125,0.2727272727272727,253,0.0,0.0,-1.0,0
13000.0,36,13.11,438.72,8,6,1,50000.0,0,2012-04-01,0,4.97,4,0.0,8393.0,74.9,16,1,0,0,0,697.0,3,0.26,0.25,135,0.0,0.0,-1.0,0
16000.0,36,7.9,500.65,3,10,0,87000.0,0,2012-04-01,3,14.61,11,0.0,22985.0,50.9,35,1,0,8,0,732.0,3,0.1839080459770115,0.3142857142857143,240,0.0,0.0,-1.0,0
10000.0,36,10.74,326.16,6,6,1,68000.0,2,2012-04-01,4,14.42,10,1.0,10463.0,61.9,20,1,0,1,1,717.0,3,0.14705882352941177,0.5,233,0.004291845493562232,0.004291845493562232,1.0,1
15000.0,36,12.12,499.08,7,10,1,58000.0,0,2012-04-01,0,20.69,22,0.0,25563.0,27.3,46,1,0,0,0,732.0,3,0.25862068965517243,0.4782608695652174,210,0.0,0.0,-1.0,1
5000.0,36,7.62,155.81,2,0,0,18000.0,0,2012-04-01,0,18.09,6,0.0,5888.0,70.1,7,1,0,0,0,722.0,3,0.2777777777777778,0.8571428571428571,71,0.0,0.0,-1.0,0
29125.0,36,20.99,1097.14,22,6,1,60000.0,2,2012-04-01,0,18.86,9,0.0,18127.0,60.2,17,1,0,0,0,672.0,3,0.48541666666666666,0.5294117647058824,141,0.0,0.0,-1.0,0
24000.0,36,8.9,762.08,4,7,0,95000.0,0,2012-04-01,5,5.85,12,0.0,14137.0,16.3,23,1,0,1,0,742.0,3,0.25263157894736843,0.5217391304347826,120,0.0,0.0,-1.0,0
20000.0,60,22.78,561.29,26,5,1,150000.0,1,2012-04-01,0,1.63,5,0.0,5407.0,83.2,26,1,0,5,0,667.0,3,0.13333333333333333,0.19230769230769232,204,0.0,0.0,-1.0,1
15000.0,36,7.9,469.36,3,4,0,75000.0,1,2012-04-01,6,8.46,9,0.0,7279.0,21.2,24,1,0,1,0,757.0,3,0.2,0.375,114,0.0,0.0,-1.0,0
6600.0,36,8.9,209.58,4,0,1,65000.0,1,2012-04-01,0,13.16,12,0.0,9398.0,62.7,41,1,0,0,0,717.0,3,0.10153846153846154,0.2926829268292683,95,0.0,0.0,-1.0,0
10000.0,36,16.29,353.01,14,0,1,47000.0,1,2012-04-01,0,22.34,6,0.0,8215.0,82.1,40,1,0,0,0,677.0,3,0.2127659574468085,0.15,149,0.0,0.0,-1.0,0
1825.0,36,8.9,57.95,4,0,1,37260.0,1,2012-04-01,0,20.55,7,1.0,1844.0,36.9,41,1,0,0,1,702.0,3,0.04898013955984971,0.17073170731707318,195,0.005128205128205128,0.005128205128205128,1.0,0
4200.0,36,13.11,141.74,8,1,0,82000.0,0,2012-04-01,4,8.01,9,0.0,3997.0,31.7,17,1,0,0,0,692.0,3,0.05121951219512195,0.5294117647058824,219,0.0,0.0,-1.0,0
20000.0,60,21.48,546.49,23,3,0,59000.0,1,2012-04-01,6,15.97,6,0.0,11932.0,88.4,13,1,0,1,0,677.0,3,0.3389830508474576,0.46153846153846156,403,0.0,0.0,-1.0,1
6400.0,36,7.62,199.44,2,4,0,52000.0,1,2012-04-01,2,14.15,10,0.0,5585.0,17.5,17,1,0,1,0,737.0,3,0.12307692307692308,0.5882352941176471,130,0.0,0.0,-1.0,0
10000.0,36,10.74,326.16,6,10,2,80000.0,1,2012-04-01,0,15.14,10,0.0,14263.0,53.2,25,1,0,0,0,702.0,3,0.125,0.4,160,0.0,0.0,-1.0,0
23850.0,36,9.76,766.89,5,5,2,64000.0,0,2012-04-01,6,28.48,22,0.0,19058.0,24.0,61,1,0,5,0,772.0,3,0.37265625,0.36065573770491804,191,0.0,0.0,-1.0,0
32000.0,36,7.9,1001.29,3,10,0,72000.0,2,2012-04-01,2,19.68,14,0.0,38836.0,54.5,37,1,0,2,0,757.0,3,0.4444444444444444,0.3783783783783784,389,0.0,0.0,-1.0,0
17000.0,60,13.99,395.48,10,6,2,40000.0,0,2012-04-01,4,14.55,13,0.0,8553.0,19.4,22,1,0,2,0,727.0,3,0.425,0.5909090909090909,72,0.0,0.0,-1.0,0
11200.0,36,14.65,386.34,11,5,0,101450.0,0,2012-04-01,4,15.43,16,0.0,21298.0,73.4,37,1,0,6,0,687.0,3,0.11039921143420404,0.43243243243243246,160,0.0,0.0,-1.0,0
10000.0,36,12.12,332.72,7,2,1,34000.0,2,2012-04-01,0,23.89,12,0.0,4444.0,15.0,23,1,0,0,0,712.0,3,0.29411764705882354,0.5217391304347826,146,0.0,0.0,-1.0,0
8000.0,36,13.11,269.98,8,0,0,80000.0,0,2012-04-01,0,11.2,10,0.0,11264.0,61.9,28,1,0,2,0,702.0,3,0.1,0.35714285714285715,148,0.0,0.0,-1.0,0
11000.0,36,15.31,383.0,12,10,1,45000.0,2,2012-04-01,4,24.21,10,0.0,8216.0,90.3,20,1,0,0,0,692.0,3,0.24444444444444444,0.5,115,0.0,0.0,-1.0,1
12000.0,36,12.12,399.26,7,5,0,89125.0,1,2012-04-01,0,7.57,8,1.0,12980.0,86.5,15,1,0,5,1,692.0,3,0.13464235624123422,0.5333333333333333,211,0.004739336492890996,0.004739336492890996,1.0,1
5000.0,36,12.12,166.36,7,2,0,85000.0,1,2012-04-01,0,9.29,5,0.0,13563.0,86.4,6,1,0,1,0,687.0,3,0.058823529411764705,0.8333333333333334,78,0.0,0.0,-1.0,0
10000.0,36,6.03,304.36,0,2,1,83000.0,1,2012-04-01,12,11.12,9,0.0,11650.0,38.8,14,1,0,0,0,752.0,3,0.12048192771084337,0.6428571428571429,107,0.0,0.0,-1.0,0
9000.0,60,13.67,207.88,9,5,1,45000.0,1,2012-04-01,0,8.4,8,0.0,8645.0,58.0,16,1,0,0,0,712.0,3,0.2,0.5,137,0.0,0.0,-1.0,1
12500.0,36,8.9,396.92,4,10,2,33000.0,0,2012-04-01,4,26.73,4,0.0,8186.0,62.0,6,1,0,0,0,737.0,3,0.3787878787878788,0.6666666666666666,265,0.0,0.0,-1.0,0
25000.0,60,19.22,651.55,19,1,1,95000.0,2,2012-04-01,0,11.53,10,0.0,29933.0,78.6,17,1,0,1,0,697.0,3,0.2631578947368421,0.5882352941176471,147,0.0,0.0,-1.0,0
12000.0,36,6.62,368.45,1,3,2,50000.0,0,2012-04-01,2,15.89,9,0.0,4238.0,15.0,19,1,0,0,0,747.0,3,0.24,0.47368421052631576,78,0.0,0.0,-1.0,0
35000.0,60,12.12,780.68,7,3,0,75000.0,2,2012-04-01,6,3.41,10,0.0,8014.0,23.3,15,1,0,4,0,747.0,3,0.4666666666666667,0.6666666666666666,175,0.0,0.0,-1.0,0
15000.0,36,15.31,522.26,12,2,0,65803.0,0,2012-04-01,0,12.38,15,0.0,18641.0,40.5,21,1,0,1,0,692.0,3,0.22795313283588894,0.7142857142857143,105,0.0,0.0,-1.0,0
20000.0,36,15.81,701.27,13,10,0,60000.0,1,2012-04-01,0,16.68,8,0.0,12868.0,91.3,49,1,0,6,0,697.0,3,0.3333333333333333,0.16326530612244897,210,0.0,0.0,-1.0,0
9500.0,60,20.5,254.35,21,0,1,46000.0,1,2012-04-01,8,11.77,23,0.0,7616.0,74.5,34,1,0,0,0,677.0,3,0.20652173913043478,0.6764705882352942,118,0.0,0.0,-1.0,0
22000.0,60,18.25,561.66,17,1,0,114000.0,1,2012-04-01,4,15.91,9,0.0,39497.0,64.7,29,1,0,4,0,697.0,3,0.19298245614035087,0.3103448275862069,202,0.0,0.0,-1.0,0
12000.0,36,12.12,399.26,7,1,0,50000.0,1,2012-04-01,0,4.13,5,0.0,6544.0,66.1,11,1,0,0,0,707.0,3,0.24,0.45454545454545453,90,0.0,0.0,-1.0,0
9000.0,36,18.25,326.51,17,9,1,46000.0,1,2012-04-01,4,11.61,12,0.0,13247.0,94.3,19,1,0,0,0,667.0,3,0.1956521739130435,0.631578947368421,217,0.0,0.0,-1.0,0
12000.0,36,8.9,381.04,4,10,0,140000.0,0,2012-04-01,0,12.92,17,0.0,13817.0,46.8,29,1,0,0,0,717.0,3,0.08571428571428572,0.5862068965517241,216,0.0,0.0,-1.0,0
2500.0,36,7.62,77.91,2,6,1,43000.0,0,2012-04-01,5,13.65,6,0.0,5532.0,67.5,14,1,0,0,0,732.0,3,0.05813953488372093,0.42857142857142855,119,0.0,0.0,-1.0,0
20000.0,36,12.12,665.44,7,2,1,45000.0,2,2012-04-01,4,10.32,6,0.0,15762.0,88.0,14,1,0,0,0,722.0,3,0.4444444444444444,0.42857142857142855,167,0.0,0.0,-1.0,0
13000.0,36,13.67,442.23,9,10,2,46000.0,1,2012-04-01,0,16.88,8,0.0,9918.0,72.9,16,1,0,0,0,712.0,3,0.2826086956521739,0.5,96,0.0,0.0,-1.0,1
5400.0,36,12.12,179.67,7,10,1,28000.0,2,2012-04-01,10,24.77,6,0.0,6705.0,80.8,22,1,0,0,0,682.0,3,0.19285714285714287,0.2727272727272727,196,0.0,0.0,-1.0,0
15500.0,36,17.99,560.29,16,7,0,36000.0,1,2012-04-01,0,20.27,6,0.0,5854.0,87.4,9,1,0,0,0,677.0,3,0.4305555555555556,0.6666666666666666,57,0.0,0.0,-1.0,0
15000.0,36,12.12,499.08,7,9,1,32000.0,1,2012-04-01,4,22.58,9,0.0,14560.0,63.9,20,1,0,0,0,707.0,3,0.46875,0.45,190,0.0,0.0,-1.0,0
20000.0,36,13.99,683.46,10,10,0,85000.0,2,2012-04-01,0,10.64,8,0.0,19015.0,86.8,23,1,0,5,0,692.0,3,0.23529411764705882,0.34782608695652173,124,0.0,0.0,-1.0,0
9500.0,36,10.74,309.85,6,4,0,70000.0,2,2012-04-01,0,16.9,15,0.0,15006.0,39.2,47,1,0,4,0,722.0,3,0.1357142857142857,0.3191489361702128,178,0.0,0.0,-1.0,0
20000.0,36,19.99,743.17,20,0,1,40000.0,2,2012-04-01,0,16.23,5,0.0,17500.0,84.1,11,1,0,0,0,667.0,3,0.5,0.45454545454545453,110,0.0,0.0,-1.0,1
7000.0,36,8.9,222.28,4,8,1,70000.0,1,2012-04-01,1,15.89,5,0.0,5212.0,41.7,13,1,0,1,0,727.0,3,0.1,0.38461538461538464,134,0.0,0.0,-1.0,0
15600.0,36,6.62,478.98,1,6,0,70152.0,1,2012-04-01,5,14.6,9,0.0,9297.0,17.9,33,1,0,4,0,787.0,3,0.2223742730071844,0.2727272727272727,216,0.0,0.0,-1.0,0
10000.0,36,13.11,337.47,8,5,1,40000.0,1,2012-04-01,1,5.73,6,0.0,10350.0,57.9,10,1,0,0,0,707.0,3,0.25,0.6,86,0.0,0.0,-1.0,0
20000.0,60,21.97,552.04,24,10,0,70000.0,1,2012-04-01,6,14.95,8,0.0,5574.0,59.9,23,1,0,2,0,667.0,3,0.2857142857142857,0.34782608695652173,188,0.0,0.0,-1.0,0
14000.0,36,12.12,465.81,7,4,2,70000.0,1,2012-04-01,5,10.85,11,0.0,19408.0,89.4,16,1,0,0,0,697.0,3,0.2,0.6875,175,0.0,0.0,-1.0,0
6000.0,60,13.67,138.59,9,0,1,26000.0,1,2012-04-01,5,4.15,2,0.0,4937.0,58.1,5,1,0,0,0,732.0,3,0.23076923076923078,0.4,78,0.0,0.0,-1.0,1
35000.0,60,20.99,946.68,22,9,0,72000.0,2,2012-04-01,0,11.62,11,0.0,20590.0,66.9,14,1,0,3,0,702.0,3,0.4861111111111111,0.7857142857142857,141,0.0,0.0,-1.0,0
7200.0,36,6.03,219.14,0,10,0,56500.0,0,2012-04-01,0,8.75,10,0.0,6472.0,11.0,24,1,0,4,0,772.0,3,0.12743362831858407,0.4166666666666667,239,0.0,0.0,-1.0,1
21725.0,36,7.9,679.79,3,10,0,65000.0,0,2012-04-01,0,21.67,12,0.0,31057.0,46.0,22,1,0,3,0,757.0,3,0.3342307692307692,0.5454545454545454,406,0.0,0.0,-1.0,0
3700.0,36,6.03,112.62,0,5,1,58000.0,0,2012-04-01,0,11.05,7,0.0,3958.0,39.3,18,1,0,0,0,767.0,3,0.06379310344827586,0.3888888888888889,197,0.0,0.0,-1.0,0
4800.0,36,14.65,165.58,11,0,1,19760.0,1,2012-04-01,0,20.28,8,0.0,4382.0,56.9,11,1,0,0,0,672.0,3,0.242914979757085,0.7272727272727273,101,0.0,0.0,-1.0,0
5000.0,36,7.9,156.46,3,10,1,39000.0,0,2012-04-01,5,13.02,9,0.0,2798.0,28.4,12,1,0,0,0,722.0,3,0.1282051282051282,0.75,175,0.0,0.0,-1.0,0
16000.0,60,12.12,356.89,7,9,1,74500.0,2,2012-04-01,1,19.12,8,0.0,16005.0,37.0,42,1,0,3,0,742.0,3,0.21476510067114093,0.19047619047619047,154,0.0,0.0,-1.0,0
12900.0,36,13.67,438.83,9,7,1,55000.0,2,2012-04-01,0,18.98,8,0.0,12078.0,64.9,17,1,0,0,0,697.0,3,0.23454545454545456,0.47058823529411764,71,0.0,0.0,-1.0,1
15000.0,36,13.67,510.27,9,10,1,57000.0,2,2012-04-01,0,14.93,11,0.0,16970.0,65.5,19,1,0,0,0,692.0,3,0.2631578947368421,0.5789473684210527,96,0.0,0.0,-1.0,1
2650.0,36,13.99,90.56,10,8,0,35985.0,2,2012-04-01,0,24.21,15,0.0,9300.0,56.4,29,1,0,1,0,667.0,3,0.0736417951924413,0.5172413793103449,224,0.0,0.0,-1.0,0
32000.0,60,16.29,783.12,14,6,1,84660.0,1,2012-04-01,0,15.14,8,0.0,16174.0,49.2,30,1,0,1,0,727.0,3,0.37798251830852825,0.26666666666666666,189,0.0,0.0,-1.0,0
24000.0,36,14.65,827.87,11,5,0,80000.0,2,2012-04-01,0,15.29,13,0.0,17521.0,73.6,16,1,0,2,0,687.0,3,0.3,0.8125,174,0.0,0.0,-1.0,0
12000.0,36,15.81,420.76,13,10,0,117520.0,1,2012-04-01,4,3.72,7,0.0,13315.0,72.0,10,1,0,0,0,672.0,3,0.10211027910142954,0.7,112,0.0,0.0,-1.0,0
12000.0,36,16.29,423.61,14,8,0,65000.0,1,2012-04-01,0,17.98,17,0.0,23211.0,92.1,45,1,0,3,0,677.0,3,0.18461538461538463,0.37777777777777777,214,0.0,0.0,-1.0,0
7000.0,36,17.99,253.04,16,3,0,55099.0,1,2012-04-01,0,5.96,9,0.0,4314.0,57.5,13,1,0,1,0,662.0,3,0.12704404798635183,0.6923076923076923,70,0.0,0.0,-1.0,0
14000.0,36,7.9,438.07,3,10,0,70000.0,0,2012-04-01,0,9.74,8,0.0,14140.0,66.4,23,1,0,2,0,737.0,3,0.2,0.34782608695652173,143,0.0,0.0,-1.0,0
6375.0,36,9.76,204.99,5,3,0,30000.0,2,2012-04-01,1,6.88,5,0.0,2376.0,59.4,12,1,0,1,0,722.0,3,0.2125,0.4166666666666667,96,0.0,0.0,-1.0,0
10000.0,36,8.9,317.54,4,8,1,32000.0,0,2012-04-01,4,17.81,14,0.0,13967.0,60.5,15,1,0,0,0,717.0,3,0.3125,0.9333333333333333,189,0.0,0.0,-1.0,0
1500.0,36,13.11,50.63,8,6,0,43000.0,1,2012-04-01,3,20.37,10,0.0,1980.0,36.0,14,1,0,0,0,692.0,3,0.03488372093023256,0.7142857142857143,116,0.0,0.0,-1.0,0
8500.0,36,13.99,290.47,10,8,1,85000.0,0,2012-04-01,0,13.96,9,1.0,5300.0,66.2,25,1,0,0,1,672.0,3,0.1,0.36,140,0.007142857142857143,0.007142857142857143,1.0,1
10200.0,36,10.74,332.69,6,10,2,157000.0,0,2012-04-01,0,21.59,12,0.0,28952.0,76.0,30,1,0,8,0,717.0,3,0.06496815286624204,0.4,260,0.0,0.0,-1.0,0
21200.0,60,18.55,544.71,18,7,0,56000.0,2,2012-04-01,0,16.03,16,0.0,20542.0,75.0,36,1,0,1,0,687.0,3,0.37857142857142856,0.4444444444444444,160,0.0,0.0,-1.0,1
18000.0,36,8.9,571.56,4,5,1,47000.0,2,2012-04-01,12,8.63,9,0.0,137.0,1.0,13,1,0,0,0,752.0,3,0.3829787234042553,0.6923076923076923,67,0.0,0.0,-1.0,0
7000.0,36,9.76,225.09,5,2,1,40000.0,1,2012-04-01,0,21.01,10,0.0,7278.0,57.5,15,1,0,0,0,697.0,3,0.175,0.6666666666666666,85,0.0,0.0,-1.0,0
